create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-25 18:19:37,foxnews,"“The President has provided strong leadership for America and the world.” Sen. Ted Cruz says President @realdonaldtrump’s commitment to a ""strong America"" is already having an immediate impact on our enemies and our allies.",70288,1596,10,108,US,7519953308652490015,Politics,Politics,Foreign Policy
2025-06-25 18:01:52,foxnews,"'LEAST INSIGHTFUL PEOPLE': @J.D. Vance blasts left-wing outlets for failing to do their due diligence after a preliminary intelligence report was leaked to the press. The vice president called on Americans to ""pay attention"" to reporters who ""have learned so little"" after getting things wrong about the administration.",54711,1539,12,213,US,7519948727109340447,Politics,Politics,Biden Administration
2025-06-25 17:57:20,foxnews,"WATCH: Democrats lose it on Capitol Hill over @realdonaldtrump's decision to strike Iranian nuclear facilities without asking for their permission. Dozens of them have even pushed for impeaching Trump — however, more than 100 liberal lawmakers put a stop to the effort and blocked it.",42129,772,13,216,US,7519947567745010974,Politics,Politics,Foreign Policy
2025-06-25 17:06:07,foxnews,"FAIR OR FOUL? Secretary Linda McMahon accuses Gavin Newsom of violating federal law and not protecting female athletes in California, warning the governor that if he fails to take action, the @realdonaldtrump administration will.",81408,2003,12,117,US,7519934353556737311,Politics,Politics,Trump Administration
2025-06-25 17:01:01,foxnews,"Conservative Gen Z influencer @brettcooper_ is joining FOX News Media as a contributor, the company announced. Cooper, who has amassed over nine million followers across her social media platforms, makes her debut Wednesday on ""The Will Cain Show.""",1199326,99016,2176,2106,US,7519933039284079902,Media,Entertainment,
2025-06-25 16:37:34,foxnews,"BIG APPLE BATTLE: Mayor Eric Adams fights back against progressive candidate's Zohran Kwame Mamdani ""unrealistic"" policies, calling him a ""snake oil salesman"" who ""would say anything to get elected.""",113443,1935,91,566,US,7519927003865238814,Politics,Politics,Elections
2025-06-25 16:32:37,foxnews,"FROM PRESIDENT TO PAPA: @realdonaldtrump is moving to the front of the world stage — and with a new nickname, perhaps? Peter Doocy highlights the viral interaction between the president and NATO chief as they addressed the Israel-Iran conflict at the high-stakes summit.",1641593,90859,17060,1891,US,7519925723709050142,Politics,Politics,Foreign Policy
2025-06-25 16:02:34,foxnews,WATCH: Former top Joe Biden official Neera Tanden refutes claim that there was an effort to disguise the former president's condition from the American people. A source confirmed to FOX News that the former Biden aide admitted to being authorized to direct autopen signatures without knowing who gave the final approval.,89533,1326,43,318,US,7519917974988295455,Politics,Politics,Biden Administration
2025-06-25 15:41:36,foxnews,"'MIDNIGHT HAMMER': Maxar Technologies satellite images illustrate how American bombers destroyed key Iranian nuclear sites, after @realdonaldtrump commended the brave heroes for completing the high-stakes mission.",128934,2406,9,197,US,7519912571957267742,World News,World,
2025-06-25 15:24:51,foxnews,"""You better get a big shovel."" Defense Secretary Pete Hegseth torches the liberal media’s narrative on the precision military strikes in Iran, challenging them to show any evidence contrary to what the @realdonaldtrump administration has said — that Iran's nuclear capabilities have been “obliterated.”",773278,29671,720,3756,US,7519908263710706974,Politics,Politics,Trump Administration
2025-06-25 14:58:50,foxnews,WATCH: @realdonaldtrump lashes out at Spain for refusing to pay its fair share toward defense spending commitments after announcing new deal struck with @nato allies.,5010830,189099,12084,9570,US,7519901563360415006,Politics,Politics,Foreign Policy
2025-06-25 14:40:15,foxnews,WATCH: @realdonaldtrump addresses his meeting with Volodymyr Zelenskyy at NATO as the Ukrainian president pushes an end to the war.,795796,20354,242,516,US,7519896748819565854,Politics,Politics,Foreign Policy
2025-06-25 14:17:05,foxnews,"'12 DAY WAR': @realDonaldTrump praises U.S. Air Force's precision strikes on Iran’s nuclear facilities, which helped pave the way for a “historic” ceasefire agreement between Israel and Iran.",167742,8716,67,300,US,7519890793704836383,International News,World,
2025-06-25 13:57:19,foxnews,"Former federal prosecutor Mark Chutkow told Fox News Digital that while racketeering charges are difficult to prove, prosecutors will likely rely on Cassie Ventura's testimony for a possible conviction as closing arguments begin this week.",37146,315,7,47,US,7519885690243468574,Legal News,Crime,
2025-06-25 13:03:45,foxnews,"Jeff Bezos and Lauren Sánchez’s prenuptial agreement may include ‘a signing bonus’ after billionaire's costly first divorce, legal expert Christopher Melcher tells Fox News Digital. The couple - who are expected to wed this week in Venice, Italy - likely had to discuss their finances prior to tying the knot.",174916,1323,36,179,US,7519871898537200927,Entertainment,Entertainment,
2025-06-25 12:59:10,foxnews,"Kinsey Schofield, host of the To Di For Daily podcast, says, ""It’s utterly absurd for Prince Harry and Meghan Markle to believe their children might one day choose to become working royals. That kind of entitlement isn’t just wishful thinking — it borders on delusion.""",40919,867,5,94,US,7519870710563573022,Entertainment News,Entertainment,
2025-06-25 12:47:30,foxnews,"""One of the most embarrassing moments of my life."" Vice President JD Vance jokes about the infamous moment when he fumbled Ohio State Football's championship trophy at The White House.",251337,19570,862,186,US,7519867692912856350,Sports News,Sports,
2025-06-25 12:03:36,foxnews,"WATCH: @realdonaldtrump hints at ""very big news"" coming after demanding that NATO allies pay their fair share toward defense spending. NATO Secretary General Mark Rutte congratulated the president in a text message, telling Trump he will achieve something ""no American president in decades could get done.""",99726,2327,83,122,US,7519856388588211486,Politics,Politics,Foreign Policy
2025-06-25 12:02:06,foxnews,"PEACE THROUGH STRENGTH: Former U.N. Chief Jens Stoltenberg praises @realdonaldtrump for brokering a ceasefire between Israel and Iran, saying, ""no one wants an open-ended war in the Middle East.""",38389,620,8,48,US,7519855977655586079,International News,World,
2025-06-25 11:31:30,foxnews,"WATCH: New York City mayoral candidate @zohran_k_mamdani, who was endorsed by @aoc, declares victory in the Democratic primary over Andrew Cuomo. The Democratic Socialist laid out his vision for the Big Apple, vowing to go up against @realdonaldtrump and the administration's efforts to deport illegal aliens.",585938,31547,1641,5158,US,7519848116837682463,Politics,Politics,Elections
2025-06-25 11:19:10,foxnews,"NEWS BREAK: @realdonaldtrump launches a scathing attack on CNN, The New York Times, and MSNBC, calling them ""sick"" and ""bad people"" after the media outlets downplayed the president's ""unbelievable victory"" to broker peace in the Middle East.",265144,7442,285,1909,US,7519844921558273310,Politics,Politics,Trump Administration
2025-06-25 11:08:01,foxnews,"FLASHBACK: For more than two decades, past U.S. presidents including Bill Clinton, George W. Bush, Barack Obama and Joe Biden all have said Iran cannot have nuclear weapons — but @realdonaldtrump was the first to take precise military action against the regime.",1342237,77848,11317,2405,US,7519842041715592479,Politics,Politics,Foreign Policy
2025-06-25 10:45:17,foxnews,"'THEY'VE HAD IT': @realdonaldtrump suggests Iran's nuclear ambitions have come to a halt after America destroyed key sites, arguing the regime ""just went through hell.""",94350,2618,35,192,US,7519836189726182686,World News,World,
2025-06-25 01:57:23,foxnews,"Normal life in Tel Aviv is slowly getting back to normal, FOX News correspondent Greg Palkot reports.",274562,4762,132,221,US,7519700184633281823,World News,World,
2025-06-25 01:23:36,foxnews,"Top Trump official Steve Witkoff says leaking damage intel reports about Iran's nuclear program is ""treasonous"" and ""could hurt lives.""",299945,4276,118,680,US,7519691487756438814,Politics,Politics,Trump Administration
2025-06-25 00:49:54,foxnews,"Senator John Kennedy (R-LA) says the economy will go down “like a fat guy on a seesaw"" if the reconciliation bill is not passed.",192876,8198,715,455,US,7519682792989461791,Politics,Politics,Taxes
2025-06-25 00:30:17,foxnews,FOX News chief foreign correspondent Trey Yingst reports on Israeli Prime Minister Netanyahu's public remarks since the Israel-Iran ceasefire.,376100,7255,141,391,US,7519677733182410015,International News,World,
2025-06-25 00:01:25,foxnews,"Vice President JD Vance says President @realdonaldtrump’s strikes on Iran’s nuclear program are the living definition of “The Trump Doctrine.""",295008,22611,335,425,US,7519670301492268318,Politics,Politics,Foreign Policy
2025-06-26 23:28:50,foxnews,"“This should be a no-brainer.” Border Czar says President @realdonaldtrump’s ‘Big, Beautiful Bill’ will strengthen national security by funding additional deportation officers and other resources to go after threats.",304691,7610,102,2799,US,7520404071933644063,Politics,Politics,Immigration
2025-06-26 23:10:22,foxnews,"The IDF released new footage of the Israeli Air Force's preparations during Operation 'Rising Lion,' which targeted Iranian nuclear and ballistic sites, before the ceasefire went into effect.",68604,1361,14,85,US,7520399319267101982,Military News,Defense & Security,
2025-06-26 23:03:35,foxnews,"New York City Mayor Eric Adams shares his biggest concerns about his opponent, Democratic socialist Zohran Mamdani, in an interview with Larry Kudlow.",52320,2195,64,509,US,7520397573690051871,Politics,Politics,Elections
2025-06-26 22:33:24,foxnews,"Jeff Bezos and Lauren Sánchez wave to fans and photographers as celebrities travel in for their lavish wedding celebrations in Venice, Italy.",21777,363,4,62,US,7520389789640674591,Entertainment,Entertainment,
2025-06-26 22:14:16,foxnews,"President Trump recalls his reaction to former President Biden's MAGA criticism: ""Joe, loosen up, it's called 'Make America Great Again,' it's OK.""",214900,10515,121,1230,US,7520384860360297758,Politics,Politics,Trump Administration
2025-06-26 21:45:00,foxnews,Democratic Sen. John Fetterman says the media paid too much attention to the Iran intel leak and says President @realdonaldtrump’s strikes on Iran’s nuclear program were “effective”.,117822,2711,17,131,US,7520371507844091166,Politics,Politics,Foreign Policy
2025-06-26 21:35:00,foxnews,Take an inside look at how United States Secret Service uses Autonomous Robotic Targets to prepare agents for real-world situations.,16297,570,12,30,US,7520369805585698079,Technology,Technology,
2025-06-26 21:03:49,foxnews,New York City Mayor Eric Adams launches his re-election campaign as an Independent after Democrat socialist Zohran Mamdani's upset primary win.,83150,2124,22,228,US,7520366704149400863,Politics,Politics,Elections
2025-06-26 20:57:59,foxnews,"White House Press Secretary Karoline Leavitt emphasized that @realdonaldtrump does not want to drag the U.S. into an ""endless war with Iran.""",51997,1171,6,172,US,7520365193755413791,Politics,Politics,Foreign Policy
2025-06-26 20:13:45,foxnews,"SEE PHOTOS: Amazon founder Jeff Bezos and Lauren Sánchez's extravagant wedding weekend began in Venice, Italy, with A-list guests like Tom Brady, Orlando Bloom and the Kardashians turning heads.",26820,408,3,31,US,7520353803011378487,Entertainment,Entertainment,
2025-06-26 18:10:46,foxnews,"""She should be ashamed of herself."" @karolineleavitt doesn't mince words about a @cnn reporter who pushed a ""fake narrative"" to try to undermine @realdonaldtrump and the courage of American heroes who demolished Iran's nuclear capabilities.",272070,13787,194,1937,US,7520322097382559006,Politics,Politics,Foreign Policy
2025-06-26 17:43:07,foxnews,"""We couldn't be more grateful and proud of our nation's warriors."" @karolineleavitt highlights the brave actions of America's heroes in striking down Iran's nuclear capabilities — and how @realdonaldtrump took a different course of action than former presidents Barack Obama and Joe Biden.",195679,7289,82,723,US,7520314982219779358,Politics,Politics,Foreign Policy
2025-06-26 17:21:25,foxnews,"""Maybe it's not the fact that you're a woman, Joy. But it's just that you're Joy, and he doesn't want to deal with you."" @brettcooper_ gives Joy Behar a reality check about the strong women in the @realdonaldtrump administration.",115418,9088,123,320,US,7520309385579515167,Politics,Politics,Trump Administration
2025-06-26 16:48:03,foxnews,"""If you have nothing to hide, then there should be no reason not to cooperate."" Former Jill Biden press secretary Michael LaRosa opens up about the former first lady's ""work husband"" Anthony Bernal, who has been subpoenaed by Republicans to answer about his role in the Biden inner circle.",21728,312,2,28,US,7520300785935158558,Politics,Politics,Biden Administration
2025-06-26 16:04:30,foxnews,FUNDING FIGHT: The 6-3 decision marks a significant win for pro-life advocates and shifts more power to states over healthcare provider choices.,81240,2162,21,143,US,7520289570882096415,Politics,Politics,Reproductive Rights
2025-06-26 15:41:39,foxnews,Sports Illustrated Swimsuit model Carol Alt told Fox News Digital how Christie Brinkley's racy swimsuit inspired her provocative look,19444,219,2,17,US,7520283676937178399,Entertainment,Entertainment,
2025-06-26 15:41:02,foxnews,Former federal prosecutor Neama Rahmani weighs in after Sean ‘Diddy’ Combs prosecutors indicated in court that they are not pursuing several allegations against Combs that pertain to the racketeering charge.,65689,915,30,65,US,7520283503762689311,Legal News,Crime,
2025-06-26 15:39:43,foxnews,"Before Jeff Bezos and Lauren Sánchez found love, they each navigated past relationships. Sánchez’s ex Tony Gonzalez, with whom she shares a son, is even attending her wedding.",618512,9214,89,269,US,7520283166691708190,Entertainment,Entertainment,
2025-06-26 15:33:56,foxnews,STEADFAST ALLIES: Israeli Prime Minister Benjamin Netanyahu thanked @realdonaldtrump for his unwavering support as ceasefire in Israel-Iran conflict continues. The prime minister pledged further cooperation to combat shared threats and expand peace throughout the Middle East.,34040,471,10,62,US,7520281692574076190,International Relations,World,
2025-06-26 15:30:00,foxnews,"DOESN'T ADD UP: @repjasmine takes aim at Melania Trump as House lawmakers debate immigrant visas. The progressive lawmaker claims the visa that the first lady received when she came to America is reserved for people like Albert Einstein, saying, ""the math ain't mathin' here.""",680116,13681,845,3147,US,7520269918776904990,Politics,Politics,Immigration
2025-06-26 14:10:33,foxnews,"""I have chills literally talking about this."" Gen. Dan ""Razin"" Caine describes the emotional moment American military heroes returned home and reunited with their families on U.S. soil after flying for 36 hours straight and dealing a devastating blow to Iran's nuclear capabilities.",462420,33606,1081,1314,US,7520260194689879327,Military News,Defense & Security,
2025-06-26 13:49:58,foxnews,"""GET DOWN!"" Diners at a Michigan lakeside restaurant watched in horror as a helicopter flipped and crash-landed just feet away, kicking up dust and panic. The terrifying moment was caught on video — miraculously, only minor injuries were reported.",53662,585,30,42,US,7520254885569301790,Breaking News,Breaking News,
2025-06-26 13:49:18,foxnews,"CLASS DISMISSED: GOP assemblyman Matt Slater blasts Alexandria Ocasio-Cortez’s narrative of being a tough ""Bronx girl,"" revealing a high school yearbook photo that shows the 'Squad' lawmaker actually grew up in the suburbs.",171489,1935,26,361,US,7520254721383238943,Politics,Politics,Politician
2025-06-26 13:24:09,foxnews,"""This felt like the Super Bowl."" Gen. Dan ""Razin"" Caine reveals what heroic crew members told him after completing the mission against Iran's nuclear sites, detailing how thousands in the American military all came together to get the job done.",187107,7404,172,155,US,7520248233050819871,Military News,Defense & Security,
2025-06-26 15:00:00,foxnews,"NO CLASS: AG Pam Bondi vowed the @President Donald J Trump administration wouldn't allow any state to ""treat Americans like second-class citizens."" The lawsuit — which names @Tim Walz as a defendant — comes just weeks after the DOJ won a similar case against Texas.",442730,39582,1381,1512,US,7520248049474555167,Politics,Politics,Trump Administration
2025-06-26 14:30:00,foxnews,FAITH FORWARD: Second Lady Usha Vance opens up on how she and @J.D. Vance raise their kids in an interfaith home — and why she sits beside the vice president at church even though she is not Catholic.,95686,1866,26,1255,US,7520247683676704031,Lifestyle,Lifestyle,
2025-06-26 13:17:17,foxnews,"""We don't play your little games."" Defense Sec. Pete Hegseth says the military isn't obsessed with highlighting gender anymore — instead, they're focused on highlighting brave American heroes.",687579,40041,965,1280,US,7520246462496673054,Military News,Defense & Security,
2025-06-26 12:55:21,foxnews,"Gen. Dan ""Razin"" Caine says Iran's nuclear sites were not built for ""peaceful purposes.""",1414120,31488,290,1636,US,7520240804191866143,World News,World,
2025-06-26 12:36:16,foxnews,Defense Sec. Pete Hegseth blasts the press corps for undermining the success of America's precision military strike against Iranian nuclear facilities.,156241,7498,97,719,US,7520235892108168478,Politics,Politics,Foreign Policy
2025-06-26 12:18:45,foxnews,"""In hunting for scandals... You miss historic moments."" Defense Secretary Pete Hegseth blasts the press corps for missing critical information that came out of the NATO summit.",144250,6511,87,664,US,7520231367989415198,Politics,Politics,Foreign Policy
2025-06-26 02:30:00,foxnews,Chris Hansen speaks to Jesse Watters about the local Los Angeles official who allegedly incited gangs against ICE.,82631,3103,96,213,US,7520070662552079646,Politics,Politics,Immigration
2025-06-26 01:33:56,foxnews,Catholic devotees in the Philippines were stunned when an apparition of Jesus appeared in the clouds following a Mass.,2374129,178141,11804,3972,US,7520065190075960607,Religion,Religion,
2025-06-26 00:43:12,foxnews,"‘ALLIGATOR ALCATRAZ’: Gov. Ron Desantis provides exclusive footage to 'The Ingraham Angle' of a temporary migrant detention facility known as ""Alligator Alcatraz,"" named for its secluded location in the Everglades.",149824,3622,366,434,US,7520052114924637471,Immigration,World,
2025-06-26 00:15:33,foxnews,"Rep Mike Lawler (R-NY) reacts as democratic socialist Zohran Mamdani appears to have pulled off a stunning upset victory in the NYC mayoral primary, warning his far-left policies could soon come to the Big Apple.",69711,1338,42,292,US,7520045000567049503,Politics,Politics,Elections
2025-06-26 03:00:00,foxnews,WATCH: First responders safely captured an alligator that found its way into a backyard pool in eastern Texas — but then came the difficult part.,104364,1472,50,130,US,7520042432210160926,Local News,Local News,
2025-06-26 00:05:00,foxnews,FOX News senior foreign affairs correspondent Greg Palkot reports that restrictions in Israel have been lifted as the ceasefire with Iran continues to hold.,63978,1249,26,120,US,7520031572968344863,International News,World,
2025-06-27 23:07:05,foxnews,"Sen. John Kennedy (R-LA) tells Harris Faulkner that lawmakers must take action, start voting on the 'Big Beautiful Bill,' and stop delaying the legislation.",317597,10410,309,857,US,7520769508882058526,Politics,Politics,Politician
2025-06-27 22:22:16,foxnews,"Homeland Security Secretary Kristi Noem’s plane ride back from Guatemala encountered issues, so she hitched a ride with ICE to return to the United States.",245796,2636,156,410,US,7520757973895875871,Politics,Politics,Immigration
2025-06-27 22:35:00,foxnews,"""We are taking the politics out of ship naming.” Defense Secretary Pete Hegseth announced a Navy oil tanker named after gay rights leader Harvey Milk will be renamed after Medal of Honor recipient Oscar V. Peterson.",216692,13357,167,782,US,7520756361400044831,Politics,Politics,LGBTQ
2025-06-27 22:06:14,foxnews,Dana Perino reports on a stunning video showing a tornado lifting a Florida mobile home into the air — with its 76-year-old owner still inside.,40204,543,17,72,US,7520753811087019294,Weather,Weather,
2025-06-27 21:20:52,foxnews,“The world respects our country again.” President Trump says world leaders like Vladimir Putin and Xi Jinping respect the United States more now than they did under the previous administration.,1235413,64062,1442,4915,US,7520742124007034142,Politics,Politics,Foreign Policy
2025-06-27 18:53:55,foxnews,Harrowing footage shows an electrical worker dangling above an intersection in Louisiana after being struck by a semi-truck. The worker fortunately walked away without injury.,289480,5214,1123,196,US,7520704274423172383,Local News,Local News,
2025-06-27 18:34:02,foxnews,"President Trump calls out Iran's Supreme Leader Ayatollah Ali Khamenei for claiming that Iran won the war against Israel, adding he ""saved him from a very ugly and ignominious death.”",100211,2128,34,284,US,7520699120118517023,Politics,Politics,Foreign Policy
2025-06-27 18:02:31,foxnews,“We approached each other with mutual respect.” Treasury Scott Bessent offers Maria Bartiromo new details on President @realdonaldtrump’s deal to ease trade tensions with China.,151828,4373,37,1293,US,7520691021689244959,Business,Business & Economy,
2025-06-27 17:31:46,foxnews,SEE PHOTOS: Amazon founder Jeff Bezos and Lauren Sánchez’s wedding celebrations are in full swing as the streets of Venice have been buzzing with star power and A-list arrivals.,25182,248,7,56,US,7520683083935501598,Entertainment,Entertainment,
2025-06-27 17:09:11,foxnews,'SECURE AS IT GETS': Steve Doocy gets a first-hand look at the new ICE detention facility in the Florida Everglades on Fox & Friends — with Governor Ron DeSantis leading the tour.,257154,6851,576,904,US,7520677262090325278,Politics,Politics,Immigration
2025-06-27 16:47:10,foxnews,"WATCH: Attorney General Pam Bondi says liberal justices acted like ""emperors,"" trying to squash @realdonaldtrump's agenda.",98005,2790,30,319,US,7520671595283680543,Politics,Politics,Trump Administration
2025-06-27 16:40:13,foxnews,"WATCH: @realdonaldtrump calls the lower courts' ""historic"" number of injunctions ""a colossal abuse of power.""",113214,2992,22,352,US,7520669790067871006,Politics,Politics,Trump Administration
2025-06-27 16:15:56,foxnews,"WATCH: @realdonaldtrump applauds the Supreme Court's decision to rein in ""radical left judges.""",65310,1949,16,319,US,7520663524285205791,Politics,Politics,Trump Administration
2025-06-27 15:49:13,foxnews,FOX News Chief Legal Correspondent and FOX News Sunday host Shannon Bream breaks down Justice Jackson’s dissent following the Supreme Court’s ruling to limit lower courts’ ability to issue nationwide injunctions against President @realdonaldtrump.,105289,1685,22,610,US,7520656637460352287,Legal News,Crime,
2025-06-27 15:36:12,foxnews,"Jeff Bezos and Lauren Sánchez's relationship timeline has led them to take their romance to the next level by saying ""I do.” The couple announced their engagement in 2023.",29580,197,1,33,US,7520653295631846686,Entertainment,Entertainment,
2025-06-27 14:51:15,foxnews,"Criminal defense attorney Nicole Blank Becker told FOX News Digital that the government may have given immunity to Diddy's chief of staff, Kristina Khorram, and that she worked under the main ""puppeteer,"" Diddy.",23355,331,2,52,US,7520641672607288606,Legal News,Crime,
2025-06-27 14:11:19,foxnews,"“My dude, how are you going to pay for all this?”FOX News’ Joe Concha questions how socialist NYC mayoral candidate @zohran_k_mamdani plans to deliver on his long list of spending promises, including universal childcare and government-funded grocery stores.",35997,778,22,154,US,7520631388782087454,Politics,Politics,Taxes
2025-06-27 13:29:57,foxnews,"WATCH: Iran’s foreign minister contradicts the regime’s supreme leader, admitting that U.S. strikes caused “excessive and serious damage” to the country’s nuclear sites.",72647,1403,21,122,US,7520620729465949470,International News,World,
2025-06-27 12:45:45,foxnews,"“If the rational human beings in New York don’t come out and vote, he’s going to be your mayor—and he’s going to destroy your city.” Mark Levin torches progressive New York City mayoral candidate Zohran Mamdani, saying he doesn’t know how to run “a hot dog stand.”",138604,7039,1070,1661,US,7520609296724380958,Politics,Politics,Elections
2025-06-27 12:43:37,foxnews,"FOR THE RECORD: Comedian and podcast host @theandrewschulz is calling out Harris' campaign after claiming the team ""blatantly"" lied about his attempt to arrange a podcast interview during the election.",81076,1574,4,90,US,7520608675329854750,Entertainment News,Entertainment,
2025-06-27 11:46:02,foxnews,"Former three-term New York Governor Andrew Cuomo is running for NYC mayor as an independent candidate, according to FOX sources, despite a shocking primary loss to 33-year-old democratic socialist @zohran_k_mamdani.",229336,5134,52,504,US,7520593911727820062,Politics,Politics,Elections
2025-06-27 02:03:44,foxnews,@50 Cent offered to pay NYC mayoral candidate Zohran Mamdani to leave the state after the Democratic socialist name-dropped the rapper while discussing his tax hike plan.,1309355,66702,2524,4359,US,7520443970522975519,Politics,Politics,Taxes
2025-06-27 02:05:00,foxnews,"IDF Chief of Staff LTG Eyal Zamir called Operation Rising Lion one of Israel’s “most daring and successful” missions, detailing strikes on Iran’s nuclear program and vowing to bring home hostages still held by Hamas.",85598,1441,26,213,US,7520439678798007582,Military News,Defense & Security,
2025-06-27 10:00:00,foxnews,"President Trump said the One Big Beautiful Bill Act would ensure ""no more families are victimized"" by illegal immigrants and open border policies.",75265,1943,46,251,US,7520438898946788638,Politics,Politics,Immigration
2025-06-27 00:58:23,foxnews,"President Trump says that his ""Big, Beautiful Bill"" will bring about an economic boom, which includes investment in border security, while also reducing taxes and spending.",209172,7428,236,762,US,7520427115083255071,Politics,Politics,Taxes
2025-06-27 00:37:20,foxnews,"The Harvard Kennedy School of Government will lay off staff after facing a triple threat of federal funding cuts, endowment tax hikes and loss of international students, according to an email from the dean of the school. ",75550,3733,49,366,US,7520421685196066079,Education,Education,
2025-06-27 00:13:28,foxnews,"“A moment of opportunity.” Former Secretary of State Condoleezza Rice says President @realdonaldtrump’s strikes on Iran’s nuclear program, alongside Israel's bombardment, have “crippled” Tehran.",75598,2201,65,190,US,7520415537403268382,International News,World,
2025-06-27 00:08:00,foxnews,"Former Secretary of State Mike Pompeo says U.S. strikes on Iran's nuclear program send a message that ""America is back leading in the world.""",89609,1874,11,110,US,7520414099990269215,International Relations,World,
2025-06-27 02:00:00,foxnews,"TUNE IN: In an exclusive interview with Lara Trump, Todd and Julie Chrisley recall the moment they reunited after being apart for 28 months. Watch the full interview airing Saturday at 9 PM ET on 'My View with Lara Trump.’",3247746,300027,5493,1633,US,7520413223959530782,Entertainment,Entertainment,
2025-06-28 23:34:21,foxnews,"Dave Parker, one of the most beloved figures in Pittsburgh Pirates history, has died at the age of 74, the team confirmed Saturday. Affectionately known as ""The Cobra,"" Parker was named to seven MLB All-Star teams and racked up more than 2,700 hits during his storied career.",25699,242,7,58,US,7521147641447599391,Obituaries,Obituaries,
2025-06-28 22:29:18,foxnews,FOX News multimedia reporter Stephanie Bennett covers the latest developments in the Russia-Ukraine war and discusses the possibility of future peace talks between the two nations.,124608,2575,45,298,US,7521130854966365470,World News,World,
2025-06-28 21:14:03,foxnews,"Tesla CEO and former DOGE chief Elon Musk reacts to the Senate draft of President Trump's ""One Big Beautiful Bill,"" saying it will ""cause immense strategic harm to our country!""",464978,6205,235,912,US,7521111458789231903,Politics,Politics,Trump Administration
2025-06-28 20:38:00,foxnews,"""It's time to get this legislation across the finish line."" Senate Majority Leader John Thune (R-SD) delivers remarks from the Senate floor Saturday afternoon as Republicans seek to pass President Trump's ""One Big Beautiful Bill.""",58693,973,4,177,US,7521102187888446750,Legislation,Legislation,
2025-06-28 19:06:58,foxnews,"SEE PHOTOS: The new Mr. and Mrs. Bezos were spotted arriving at Harry's Bar in Venice, Italy, one day after saying ""I do"" in a lavish wedding. The couple smiled and waved at the masses as they were escorted by bodyguards.",45842,432,6,121,US,7521078711731440926,Entertainment,Entertainment,
2025-06-28 17:48:05,foxnews,"“There's really no incentive for any other country to do anything other than peace in the Middle East.” Former Deputy National Security Advisor KT McFarland says President @realdonaldtrump’s crippling of Iran’s nuclear program is paving the way for real change in the region, including possible expansion of the ‘Abraham Peace Accords’ between Israel and more Arab nations.",59435,1039,34,202,US,7521058378475490590,International Relations,World,
2025-06-28 16:35:08,foxnews,"“We shouldn’t take the Nancy Pelosi approach.” Sen. Ron Johnson says Republicans in Congress should take their time reviewing all the changes being made to President @realdonaldtrump’s ‘Big, Beautiful Bill,’ but emphasizes that it’s important for the country to get the bill passed.",98966,1232,35,274,US,7521039575788178719,Politics,Politics,Trump Administration
2025-06-28 16:01:13,foxnews,Acting ICE Director Todd Lyons details efforts to detain Iranian nationals in the U.S. illegally amid growing national security concerns following President @realdonaldtrump's strikes on Iran’s nuclear program.,552466,18692,1537,919,US,7521030847139450143,National Security,Defense & Security,
2025-06-28 15:31:02,foxnews,“What are we all idiots?” @kevinolearytv says the U.S. and Canada should eliminate all tariffs and instead team up to counter the growing threat from China.,134130,3570,31,324,US,7521023074456603934,Economics,Business & Economy,
2025-06-28 14:53:53,foxnews,"WATCH: @realdonaldtrump dismisses the notion that Iran hid uranium before the U.S. strike during an exclusive interview with Maria Bartiromo airing tomorrow at 10 AM ET on ""Sunday Morning Futures"".",137208,2814,59,327,US,7521013439150542110,Politics,Politics,Foreign Policy
2025-06-28 14:07:08,foxnews,"'NAIL IN THE COFFIN': @laratrump slams the left’s lawfare tactics, saying the Supreme Court ruling defends the will of the American people.",58516,1634,9,177,US,7521001369063460127,Politics,Politics,Trump Administration
2025-06-28 12:52:37,foxnews,"‘I LIKE THAT GUY’: While @realdonaldtrump touted record-low border crossings under his administration during a White House press briefing, a photographer shouted “Trump 2028!” — capturing the president's attention.",611524,37857,1284,942,US,7520982203040337182,Politics,Politics,Trump Administration
2025-06-28 12:47:34,foxnews,UNLIKELY FRIENDS: A bear and a coyote were spotted hanging out together by sheriff’s deputies near Los Angeles.,30424,855,27,75,US,7520980831142251807,Human Interest,Human Interest,
2025-06-28 11:46:19,foxnews,"“You gotta fight fire with fire.” NYC mayoral candidate Curtis Sliwa says Andrew Cuomo’s message failed to resonate with younger voters in his loss to socialist @zohran_k_mamdani, and adds that he can help team up with Eric Adams to win in November.",112282,4283,192,645,US,7520965029353557279,Politics,Politics,Elections
2025-06-28 10:54:45,foxnews,"Jessie James Decker told FOX News Digital that one of the things she admires most about Jana Kramer, who she's collaborating with on the single ""Do it in Heels,"" is “how much she loves love.”",13134,223,3,37,US,7520951631916125471,Entertainment,Entertainment,
2025-06-28 10:52:04,foxnews,"The ""Law & Order: SVU"" star told the ""Call Her Daddy"" podcast that a collector asked her if she wanted to see a picture of ""Nelson. I just looked at him, and this jolt went through my body, and I said, 'Who's Nelson?' And then I knew in one second.""",50816,362,4,45,US,7520950898047192350,Entertainment,Entertainment,
2025-06-28 02:25:20,foxnews,"DHS Secretary Kristi Noem hails ""Alligator Alcatraz,"" Florida’s new immigrant detention center, as ""absolutely fantastic"" in an interview with Jesse Watters.",50934,1099,43,237,US,7520820602274385183,Immigration News,World,
