create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-27 10:00:46,reuters,"Donald Trump said the United States signed an agreement with China on June 25 related to trade, but he did not specify what he was talking about. He made the comment during remarks at a White House event aimed at promoting a government spending bill that he wants Congress to pass by the July 4 holiday. #trump #politics #usa #china #tariffs #trade",78911,960,26,295,US,7520566503037472013,Politics,Politics,Trump Administration
2025-06-27 09:00:00,reuters,"Thousands of Argentine university teachers, students and staff marched towards the Ministry of Education carrying candles and torches to demand more funds for education. #argentina #education #protest #teacher #student",9822,115,1,1,US,7520541953922993463,Education,Education,
2025-06-27 08:07:28,reuters,"Intense rain and floods washed away some homes after overflowing the banks of a river in Apartaderos in Venezuela, residents told Reuters. #flood #rain #Venezuela #weather #flooding",19715,191,6,7,US,7520537406286744845,Weather,Weather,
2025-06-27 10:00:00,reuters,"A fast-growing group of Americans is turning to what many call the “gray market” for obesity medicines. It’s a trend that drugmakers Eli Lilly and Novo Nordisk say is dangerous, as well as illicit.   #obesity #health #weight #weightloss #diy #medication",16454,437,273,112,US,7520282041926176013,Health,Health,
2025-06-28 13:00:00,reuters,"Join Reuters correspondent Graham Fahy for a perfect day in Ireland's capital – starting with a quick dip at the Forty Foot, a tour around Trinity College and trip to the pub to finish. #ireland #dublin #travel #tourism #fortyfoot #trinitycollege",6474,119,6,11,US,7520623379309759758,Travel,Food & Lifestyle,
2025-06-28 14:00:00,reuters,"Researchers from UC San Diego carried out tests on a 10-story building with its own built-in earthquake to test its structural integrity. The building is positioned on machinery that can precisely emulate seismic activity — the only outdoor facility of its kind in the world, and the only simulator capable of testing a building of this height. #earthquake #california #usa #research #building #architecture",48788,1571,49,68,US,7519573263832370487,Science/Technology,Technology,
2025-06-28 06:00:00,reuters,"A hotel in the tourist hotspot of Ibiza features a glass-walled room located in its lobby, offering guests a free stay — provided they do not mind being on display. Some described the room as a work of art, others expressed concern over the lack of privacy. #spain #ibiza #hotel #tourism #travel #room",21504,745,12,26,US,7519477732753870093,Travel,Food & Lifestyle,
2025-06-29 06:00:00,reuters,"Denmark is holding one of its largest military exercises in Greenland this month, deploying a frigate, F-16s, special forces, extra troops and increased surveillance around critical infrastructure. Donald Trump has repeatedly suggested the United States might acquire Greenland, but the head of Denmark's Arctic command said the prospect of a U.S. takeover was not keeping him up at night. #usa #greenland #denmark #military #defense #army",881358,44751,839,2621,US,7520655998596549943,Military News,Defense & Security,
2025-06-30 21:38:16,reuters,"Wildfires broke out in France's southwestern Aude department, where temperatures topped 104 degrees Fahrenheit, burning 988 acres and forcing some evacuations, authorities said. 🔗 Read more about the fires ravaging Turkey and France at our link in bio. #wildfire #turkey #france #aude #extremeheat #heatwave",13634,217,15,22,US,7521859833478319415,Environment,Climate & Environment,
2025-06-30 20:49:02,reuters,"Animals at Berlin zoo keep cool in the summer heat Elephants, bears, rhinos and other animals at Berlin Zoo enjoyed cold showers and frozen treats in the summer heat on Monday as temperatures climbed in Germany's capital. #zoo #animals #summer #europe #heat #berlin #germany",6464,167,4,13,US,7521847222200175885,Lifestyle,Lifestyle,
2025-06-30 16:11:19,reuters,"Most economists and politicians acknowledge that many of America’s agricultural workers are in the country illegally, but say a sharp reduction in their numbers could have devastating impacts on the food-supply chain and farm-belt economies.   U.S. President Donald Trump conceded in a post on his Truth Social account this month that ICE raids on farmworkers — and also hotel workers — were “taking very good, long-time workers away” from those sectors, “with those jobs being almost impossible to replace.”   He pledged to issue an order to address the impact, but no policy change has yet been enacted.    🔗 Read the full report at the link in bio. #farm #farming #immigration #food #agriculture",193031,6676,234,3836,US,7521775635035966734,Immigration and Labor Issues,Immigration and Labor Issues,
2025-06-30 13:34:48,reuters,A team from the aid organization IHH rescued an elderly man in western Turkey as flames from a wildfire reached the man's residence. One rescuer carried the man's wheelchair while the other carried the man up the stairs and away from the raging fire. #rescue #turkey #wheelchair #wildfire #izmir,23916,213,3,14,US,7521735314059054391,Human Interest,Human Interest,
2025-06-30 11:33:27,reuters,"A Reuters investigation pieced together how three days of massacres against Syrian Alawites unfolded, identifying a chain of command leading from the attackers directly to men who serve alongside Syria’s new leaders in Damascus. Reuters found nearly 1,500 Syrian Alawites were killed and dozens were missing. The investigation revealed 40 distinct sites of revenge killings, rampages and looting against the religious minority, long associated with the fallen Assad regime.   🔗 Read the full story at our link in bio #syria #alawites #investigation #crime #religion #assad",17199,477,5,29,US,7521704033069862157,World News,World,
2025-06-30 14:00:00,reuters,"The small town of Moniquira, in central Colombia, celebrated its 19th Regional Donkey Contest. What started out 23 years ago as a fun way to honor local farmers — and the donkeys who’ve long been their loyal sidekicks — has grown into a beloved tradition in the Boyaca province.   #donkey #farm #colombia #farming #countryside #animal",16816,419,35,15,US,7521699676786085175,Lifestyle,Lifestyle,
2025-06-30 10:25:53,reuters,"Members and supporters of the LGBTQ+ community around the world, including Hungary, Colombia, and the United States, celebrated with colorful parades, dance, and music to cap Pride month. #pride #lgbtq #celebration #march #protest #budapest #hungary",34145,3202,34,211,US,7521686611155782967,Lifestyle,Lifestyle,
2025-06-30 09:52:39,reuters,"Amazon founder Jeff Bezos and his new wife, Lauren Sanchez, kissed as they travelled by boat towards Venice Arsenale on June 28 to attend the final party of their wedding celebrations. #venice #italy #wedding #bezos #sanchez #party #kiss",11588,77,3,4,US,7521678044956839181,Entertainment,Entertainment,
2025-06-30 04:49:23,reuters,Heavy winds hindered efforts to battle raging wildfires in the western Turkish province of Izmir. #wildfire #wind #Izmir #Turkey #firefighting,9625,109,5,10,US,7521599832490839309,Environment,Climate & Environment,
2025-06-30 01:11:53,reuters,"Dashcam footage shows a meteor streaking through the sky in Williamston, South Carolina, on June 26. The American Meteor Society reported receiving over 160 eyewitness accounts of a fireball sighting in South Carolina and neighboring state Georgia. #meteor #dashcam #SouthCarolina #sky #usa #space #science",34724,351,16,28,US,7521543774321806606,Science,Science,
