username,created_at,text,likes,reposts,section
The Washington Post,2025-05-08 10:41:02,"Transportation Secretary Sean P. Duffy is expected to announce a multi-billion modernization plan, after an exodus of FAA leaders.

But Duffy will be attempting to build the new system without key career FAA leaders.",89,27,Transportation News
The Washington Post,2025-05-08 10:09:28,"Microsoft co-founder Bill Gates will dramatically speed up his plans to give away most of his wealth, saying he will reduce his estimated $108 billion net worth by 99 percent over 20 years and prepare his eponymous foundation to stop operating by the end of 2045.",294,53,Philanthropy
The Washington Post,2025-05-08 09:35:22,A 55 percent majority of D.C. residents favor using about $850 million in D.C. money to help finance development around a new facility on the RFK Stadium site. www.washingtonpost.com/sports/2025/...,26,4,Sports
The Washington Post,2025-05-08 09:45:18,"New: I called up Thomas Mather at University of Rhode Island, @thetickguy.bsky.social, to ask — How do you fend off ticks?

Spray any shoes you're going to wear in nature (even walking shoes, golf shoes) with permethrin to ward off ticks.

More here ➡️ wapo.st/3ZabJAm (Gift link)",58,7,Health
The Washington Post,2025-05-08 06:55:24,"New: Small-time Trump meme coin buyers have seen their investments collapse.

Nearly 67,000 crypto novices have pulled out their debit cards to bet on $TRUMP, our analysis found. So far it’s been a monumental bust.

Gift link: wapo.st/3ZacyZY w/ @jeremybmerrill.com",396,132,Business
The Washington Post,2025-05-08 09:46:18,"Exclusive: Some countries have turned to Elon Musk’s SpaceX company in preparation for trade talks, State Department staffers wrote. 

The U.S. has a strategic interest in countering Chinese internet providers, but Musk’s role complicates the picture.",59,25,Technology/Space News
The Washington Post,2025-05-08 09:11:10,"The Department of Homeland Security detained Badar Khan Suri, postdoctoral fellow at Georgetown University, alleging that his presence in the U.S. could have “adverse foreign policy consequences.”",87,47,National Security
The Washington Post,2025-05-08 08:44:03,"Trump’s pick for top federal prosecutor in D.C., Ed Martin, has a history of picking fights in public life and attacking enemies he disagreed with, a Post examination shows.

Now, he lacks enough support to win Senate confirmation because of his stances on the Jan. 6, 2021, riot. wapo.st/3YwKtMj",97,21,Politics
The Washington Post,2025-05-08 08:20:47,"President Trump will announce a trade agreement with the United Kingdom on Thursday morning, he wrote on social media, calling it “full and comprehensive,” without providing more details.",33,7,Politics
The Washington Post,2025-05-08 07:42:51,"Plumes of black smoke billowed from a chimney on the rooftop of the Sistine Chapel around midday local time on Thursday (6 a.m. Eastern time), indicating that the scarlet-robed cardinals gathered inside have yet to elect a new pope after two rounds of voting on the second day of the conclave.",79,8,World News
The Washington Post,2025-05-08 07:11:00,"Fact Checker by Glenn Kessler: Much of what Commerce Secretary Howard Lutnick, a billionaire and former Wall Street executive, says is economically incoherent and contradictory. 

Here’s a guide to Lutnick’s talking points  — and what’s wrong about them.",230,83,Fact Check
The Washington Post,2025-05-07 21:10:27,"Liesl Benecke took her two daughters — then 10 and 12 — to see “Despicable Me” when it first hit theaters in 2010. 

It was life-changing.",93,7,Entertainment
The Washington Post,2025-05-07 20:48:31,"Review by Tom Sietsema: Every year around this time, I get to answer one of my favorite questions: “What’s new?”

Let me share the bounty.",30,3,Food
The Washington Post,2025-05-07 20:07:55,New York city police arrested dozens of masked protesters on Columbia University’s campus Wednesday evening after they took over part of a central library while students were trying to study for final exams.,82,15,Local News
The Washington Post,2025-05-07 19:05:34,"In the nearly 80 sexual assault lawsuits against the embattled music producer, many of Sean Combs’s alleged victims say they were under 18, drugged or aspiring entertainers at the time of the incidents.",151,52,Entertainment News
The Washington Post,2025-05-07 18:40:07,"Tracking Trump, Day 108:

• DOGE's push to pool personal data
• Trump on the India-Pakistan conflict
• Border military zones sow legal confusion

Plus more to know for May 7: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",39,7,Politics
The Washington Post,2025-05-07 18:31:36,"Voice of America will carry programming from the right-wing TV network One America News, according to a post on X from Kari Lake on Tuesday night.",70,53,Media
The Washington Post,2025-05-07 17:45:46,"The U.S. economy faces the risk of higher unemployment and rekindled inflation amid President Donald Trump’s chaotic trade war, the Federal Reserve said Wednesday as it left borrowing rates unchanged.",139,36,Economy
The Washington Post,2025-05-07 16:56:56,A state jury found three former Memphis police officers not guilty of second-degree murder in the 2023 beating death of Tyre Nichols that helped galvanize a movement to reform police conduct.,76,30,Crime News
The Washington Post,2025-05-07 16:13:22,"An anti-government militia group is making threats against weather equipment that it says is a “weather weapon” controlled by the military, the National Oceanic and Atmospheric Administration warned employees.",304,133,National News
The Washington Post,2025-05-07 15:05:12,"NEW by me and @joeheim.bsky.social --Trump appoints former ‘Real Housewives’ star to Holocaust Museum board

--Other appointees include a former Republican political consultant. 

www.washingtonpost.com/dc-md-va/202...",32,17,Politics
The Washington Post,2025-05-07 15:10:27,"Scoop: We've obtained internal cables showing how the U.S. government is pushing countries facing tariffs to clear way for Musk's Starlink

State Dept says it's good to encourage Starlink adoption

Others point to blurring of Musk's private/government roles ...
www.washingtonpost.com/business/202...",561,328,Business
The Washington Post,2025-05-07 15:06:33,"Cardinals did not select a new pope in the first secret vote of the papal conclave Wednesday, a result indicated by billowing black smoke from the world’s most watched chimney. The proceedingss are set to continue Thursday.",105,21,Vatican News
The Washington Post,2025-05-07 14:38:57,"The swift expansion of the Trump administration’s new “national defense areas” on the southern border is sowing confusion among defendants, their lawyers and judges, one of whom called the move “unprecedented.”",84,29,Politics
The Washington Post,2025-05-07 14:25:42,"Exclusive: A series of internal government messages obtained by The Post reveal how U.S. embassies and the State Department have pushed nations to clear hurdles for U.S. satellite companies, often mentioning Starlink by name.",841,495,Technology
The Washington Post,2025-05-07 14:09:01,"An anti-government militia group is making threats against weather equipment that it says is a “weather weapon” controlled by the military, the National Oceanic and Atmospheric Administration warned employees.",638,255,National Security
The Washington Post,2025-05-07 13:35:37,"Eugene Gligor, 45, pleaded guilty Wednesday to the 2001 murder of Leslie Preer. An airport water bottle spilled the secret held for decades by Gligor, who confessed to the killing during his plea hearing in Maryland.",60,8,Crime News
The Washington Post,2025-05-07 13:19:40,"A Republican who narrowly lost a North Carolina Supreme Court election ended his challenge to the results Wednesday, clearing the way for the Democratic incumbent to be sworn in six months after she won the race.",311,43,Politics
The Washington Post,2025-05-07 12:37:31,"Experts are warning that President Donald Trump’s proposal to slash roughly 43 percent of funding for federal housing programs, like Section 8 vouchers, could have devastating effects for millions of Americans.",173,99,Politics
The Washington Post,2025-05-07 11:54:13,"Sen. Bernie Sanders urged CBS News parent company Paramount not to settle the $20 billion lawsuit filed by President Donald Trump.

In a letter to Paramount’s lead shareholder, Shari Redstone, Sanders argued that settling would be “a grave mistake.” wapo.st/4k9pK9H",372,94,Politics
The Washington Post,2025-05-07 10:54:28,"Imagine a society where we offered our teachers the same energy we give to sports draft prospects...and the same pay.
www.washingtonpost.com/business/202...",397,67,Opinion
The Washington Post,2025-05-07 11:18:06,"Iconic weight management brand WeightWatchers filed for bankruptcy Tuesday to shed debt while the company tries to expand its tele-health business.

The 62-year-old company has been trying to shift its business model in the face of growing competition from weight-loss drugs such as Ozempic.",35,15,Business News
The Washington Post,2025-05-07 10:50:18,"Former president Joe Biden gave his first sit-down interview since he left office, telling the BBC that the idea of ceding Ukrainian territory to Russia as part of a ceasefire deal amounts to “modern-day appeasement.” 

Here’s some of what he said: wapo.st/3Z7hw9P",269,45,International News
The Washington Post,2025-05-07 09:35:09,"The Argentine government described the operation as an “extraction” @schmidtsam.bsky.social and @marialuisapaul.bsky.social report

www.washingtonpost.com/world/2025/0...",19,8,World News
The Washington Post,2025-05-07 10:11:54,"In this recent column, advice columnist Carolyn Hax receives a letter from a writer who dislikes their son’s partner’s facial jewelry and wants it gone for an upcoming “fancy” family wedding.

Read Hax’s response here: wapo.st/3EHylS3",37,5,Lifestyle
The Washington Post,2025-05-07 09:37:44,"The U.S. DOGE Service is racing to build a centralized system with unprecedented access to data about Social Security, taxes, medical diagnoses and other private information.

The goal would create a multitude of vulnerabilities, experts say.",323,216,Privacy and Data Security
The Washington Post,2025-05-07 09:07:03,"Tariffs on Chinese goods are making it more expensive to raise children in the United States, driving up prices and threatening shortages of critical baby gear at a time when household budgets are already under strain.",445,179,Economy
The Washington Post,2025-05-07 08:33:02,Golden State’s superstar guard  Stephen Curry will undergo an MRI exam Wednesday after he strained his hamstring during Game 1 of the Western Conference semifinals against the Minnesota Timberwolves.,23,4,Sports
The Washington Post,2025-05-07 08:09:20,"A Navy fighter jet failed to land on an aircraft carrier and plummeted into the Red Sea on Tuesday, marking the fourth major mishap involving the vessel and the third loss of a fighter jet deployed with it since the warship left home last year.",4098,1443,Military News
The Washington Post,2025-05-07 07:43:14,"The conclave to choose the next pope is set to begin Wednesday, with cardinals from around the world gathering in the Vatican to partake in the centuries-old tradition.

They will remain sequestered until the new leader of the Catholic Church is selected.

Follow along for live updates:",51,8,Religion
The Washington Post,2025-05-07 07:19:06,"India and Pakistan are facing direct conflict for the first time since tensions spiked in 2019, after India on Wednesday launched strikes on Pakistan and Islamabad claimed to have downed several Indian warplanes.",82,24,World News
The Washington Post,2025-05-06 21:32:06,"How human is your dog’s name? How doggy is your name?

To find out, we explored the names of 61,000 dogs available for adoption and compared them with baby names stretching back to 1880.",74,11,Lifestyle
The Washington Post,2025-05-06 21:19:03,"The top Democrat on the Senate Judiciary Committee on Tuesday called on the Justice Department and FBI to investigate a series of anonymous pizza deliveries made to the homes of federal judges in recent months, saying they appeared to be part of a wave of threats against the judiciary.",228,63,Politics
The Washington Post,2025-05-06 20:27:52,"As the House Education Committee prepares for another hearing Wednesday on the issue of antisemitism — meetings that, in the past, have led Ivy League presidents to resign — the stakes have only intensified.",58,10,Education
The Washington Post,2025-05-06 20:11:27,"A federal judge on Tuesday barred the Trump administration from using the Alien Enemies Act to deport Venezuelan immigrants without a hearing, saying the White House has failed to prove the existence of an “invasion” or another conflict that would justify invoking the centuries-old law.",379,91,Immigration News
The Washington Post,2025-05-06 19:53:39,A coalition of 14 news organizations on Tuesday asked the federal judge overseeing the lawsuit of the Maryland resident who was mistakenly deported to El Salvador to unseal records of the proceedings surrounding efforts to return him to the United States.,1479,454,Legal News
The Washington Post,2025-05-06 19:38:15,A federal judge refused Tuesday to lift her order requiring the Trump administration to facilitate the return of a Venezuelan man whom officials deported to El Salvador nearly two months ago in violation of a legal settlement.,310,83,Politics
The Washington Post,2025-05-06 19:13:22,"📬 SCOOP: At Trump’s urging USPS board will name FedEx official as next postmaster general 📬

David Steiner sits on FedEx’s board and was the former CEO of Waste Management. 

Trump forced out the old postmaster Louis DeJoy in March over feuds with DOGE.",215,92,Politics
The Washington Post,2025-05-06 17:59:13,"Tracking Trump, Day 107:

• Canada's prime minister visits DC
• Supreme Court allows transgender military ban
• EPA plans to end its Energy Star program

Plus more to know for May 6: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",34,8,Politics
The Washington Post,2025-05-06 19:14:17,"President Trump and the U.S. Postal Service’s governing board are expected to name FedEx board member David Steiner as the nation’s next postmaster general, helping solidify the White House’s control over the historically independent mail service.",84,58,Politics
The Washington Post,2025-05-06 17:34:58,"The Indian military said early Tuesday that it had launched strikes against Pakistan in retaliation for last month’s militant attack in Indian-administered Kashmir, putting the nuclear armed neighbors in direct conflict for the first time in six years.",63,26,World News
The Washington Post,2025-05-06 16:49:02,"An exhibition featuring the work of LGBTQ+ African artists at the Smithsonian National Museum of African Art has been postponed until 2026 due to “our current budgetary situation,” a spokeswoman said, amid heightened scrutiny by the Trump administration.",86,39,Arts
The Washington Post,2025-05-06 16:10:42,"Exclusive: The Trump administration earlier this year urged the Ukrainian government to accept an unspecified number of U.S. deportees who are citizens of other countries, according to documents reviewed by The Post.",105,61,Politics
The Washington Post,2025-05-06 15:54:55,"The FAA halted the work of an outside panel of experts scrutinizing its management of air traffic control, a previously unreported move made after a fatal airliner crash near Washington raised questions about the agency’s abilities to keep the skies safe.",3737,1694,Aviation News
The Washington Post,2025-05-06 15:23:26,Analysis by Aaron Blake: Republicans have nominated a bunch of flawed candidates in recent years. The numbers suggest Greene could be among the worst.,91,15,Politics
The Washington Post,2025-05-06 14:53:22,"In the film “Conclave,” most of the process for electing a new pope was accurate, but it isn't fully accurate. 

Here's what “Conclave” gets right — and wrong — about papal politics.",154,35,Entertainment
The Washington Post,2025-05-06 14:27:46,A divided Supreme Court on Tuesday temporarily cleared the way for President Donald Trump’s executive order barring transgender troops from the military.,30,16,Politics
The Washington Post,2025-05-06 14:14:03,The top Democrat on the Senate Judiciary Committee on Tuesday called on the Justice Department and FBI to investigate a series of anonymous pizza deliveries made to the homes of federal judges in recent months.,146,39,Politics
The Washington Post,2025-05-06 12:59:04,"The Environmental Protection Agency plans to end Energy Star, a popular program whose iconic blue labels have certified the energy efficiency of home appliances for more than three decades, according to two people briefed on the matter.",134,71,Environment
The Washington Post,2025-05-06 12:22:05,"President Donald Trump's proposal ton reopen Alcatraz, which would be extraordinarily expensive and logistically challenging, drew derision from locals and tourists.",132,22,Politics
The Washington Post,2025-05-06 12:13:21,"Thousands of flights into or out of New Jersey’s main airport have been derailed, with 94 cancellations and 112 delays after 9 a.m. Tuesday and more than 2,800 delays in the past seven days, according to the flight-tracking site FlightAware

Here’s what to know.",514,163,Travel News
The Washington Post,2025-05-06 11:38:53,"The Trump administration has temporarily suspended an air-quality monitoring program at national parks across the country, according to an internal email obtained by The Post and two people familiar with the matter who spoke on the condition of anonymity.",423,197,Environment
The Washington Post,2025-05-06 11:15:39,"As Robert F. Kennedy Jr. strives to “Make America Healthy Again,” he’s pushing state legislation and leaning into the bully pulpit.",40,15,Politics
The Washington Post,2025-05-06 10:39:03,"Tim Friede allowed himself to be bitten more than 200 times by venomous snakes to build up a venom tolerance.

Those bites have put scientists on the path to a breakthrough: a potential universal antivenom.",129,19,Science
The Washington Post,2025-05-06 10:11:22,"Prime Minister Benjamin Netanyahu on Monday described “intensified” operations in Gaza, including a massive relocation of the Palestinian population and indefinite Israeli military “control” of large swaths of the enclave.",43,20,World News
The Washington Post,2025-05-06 09:40:13,"President Donald Trump’s economic message, and that of his aides, has shifted notably in recent weeks, as they warn of sacrifice and “transition” until, by their telling, his heavy tariffs pave the way for a boom.",66,12,Economy
The Washington Post,2025-05-06 09:22:51,"The Trump administration has paused contracts for air-quality monitoring at national parks.

After The Post's article was published, a Park Service spokesperson said the stop-work orders would be reversed and that “contractors will be notified immediately.”
www.washingtonpost.com/climate-envi...",74,35,Environment
The Washington Post,2025-05-06 09:07:20,"Negativity bias may have evolved to help us survive. But in some individuals, negativity bias can be correlated with stress, depression and anxiety.

There are ways to manage negativity bias, experts said, so that it can benefit us.

Here’s how:",116,32,Health
The Washington Post,2025-05-06 08:42:59,"One week after leading Canada’s Liberals to a come-from-behind victory by promising staunch resistance to President Donald Trump, Canadian Prime Minister Mark Carney will get his first chance to make good on that pledge in an Oval Office meeting Tuesday.",109,14,Politics
The Washington Post,2025-05-06 08:12:27,"California Gov. Gavin Newsom (D) is offering to partner with the Trump administration to create a federal film tax credit program worth at least $7.5 billion to boost domestic film production, his office said.

The proposal came after President Trump called for massive tariffs on foreign-made films.",67,20,Politics
The Washington Post,2025-05-06 07:44:15,"This year’s Met Gala dress code, “Tailored for You,” to accompany an exhibit on Black dandyism through history with the theme “Superfine: Tailoring Black Style” — made for an evening of grounded, sophisticated, downright gorgeous fashion.

Here’s a recap of last night’s festivities: wapo.st/3GESadb",269,33,Fashion
The Washington Post,2025-05-06 07:15:41,"During an interview on CNN, former vice president Mike Pence on Monday criticized President Donald Trump’s wavering support for Ukraine as well as his broad-based tariffs.

Here are five highlights from Pence’s interview:",188,42,Politics
The Washington Post,2025-05-05 20:39:31,"It’s the first Monday in May, which those in the fashion world know means one thing: the Met Gala! This year, the star-studded event is celebrating the history of Black dandyism. 

Here are some of our favorite looks: wapo.st/44rPuJW",117,9,Fashion
The Washington Post,2025-05-05 18:05:55,"Tracking Trump, Day 106:

• $1,000 stipends to self-deport
• How Republicans could stall Trump's agenda
• Plans to reopen Alcatraz and tariff foreign films

Plus more to know for May 5: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",34,6,Politics
The Washington Post,2025-05-05 15:37:17,"The Washington Post wins two Pulitzer Prizes in breaking news reporting and illustrated reporting and commentary.

Post reporters were also finalists in three categories, including national and international reporting as well as commentary. wapo.st/4mkkGkT",723,94,Awards
The Washington Post,2025-05-05 14:24:27,"The Trump administration said Monday it is offering $1,000 stipends to undocumented immigrants who “self-deport” to their home countries using a U.S. Customs and Border Protection app.",38,11,Immigration
The Washington Post,2025-05-05 13:22:14,"The Met Gala is back.

This year’s show is inspired by Monica L. Miller’s 2009 book “Slaves to Fashion: Black Dandyism and the Styling of Black Diasporic Identity,” which looked at Black dandyism as a form of style with political depth.

Here are some things to know: wapo.st/4d77Bac",82,15,Fashion
The Washington Post,2025-05-05 12:22:31,"The gender gap has narrowed in climbing.

These women have closed it. www.washingtonpost.com/sports/olymp...",53,14,Sports
The Washington Post,2025-05-05 12:42:10,"Big brands are backing away from LGBTQ+ celebrations as part of a broader rollback of diversity, equity and inclusion efforts, leaving organizers from coast to coast with budget shortfalls at a time when most are anticipating higher turnout, as well as facing heightened safety challenges.",98,33,News
The Washington Post,2025-05-05 12:12:47,"President Donald Trump called for a 100 percent tariff on movies produced overseas in a Truth Social post Sunday night, confounding studio executives and critics about what this could mean for the heavily globalized film industry.",81,12,Entertainment News
The Washington Post,2025-05-05 11:46:34,"A battle over academic freedom is being waged in Texas, where the legislature is poised to give the state power to screen faculty, programs and courses in one of the country’s largest public university systems, and experts say the outcome could reverberate for higher education nationwide.",1145,526,Education
The Washington Post,2025-05-05 11:12:16,"According to lobbying disclosure forms filed with the federal government, five companies and one nonprofit Susie Wiles previously represented as a lobbyist have reported recent activity with White House staff Wiles now oversees.",256,127,Lobbying and Government Relations
The Washington Post,2025-05-05 10:45:34,"An unusual weather pattern is causing storms to stall over eastern and southern states this week. 

Find out where flooding and severe storms are possible, as an uncommon phenomenon known as an omega block drenches dozens of states.",56,14,Weather
The Washington Post,2025-05-05 10:14:38,"As Republican lawmakers hammer out a “big, beautiful bill” to enact Trump’s policy plans, they’re running into a problem: their colleagues’ growing list of red lines.

“Some of these are clearly in conflict,” one former Republican aide said.",133,28,Politics
The Washington Post,2025-05-05 09:54:19,"Washington Post advice columnist Carolyn Hax responds to a woman whose husband uses a spreadsheet to keep track of how much money she spends on him.

Here’s what Hax had to say: wapo.st/44nNfY3",172,26,Lifestyle
The Washington Post,2025-05-05 09:33:32,"Stephen Curry’s Golden State Warriors eliminated Houston from the NBA playoffs for the fifth time in 11 seasons, this time in Game 7 of a hard-fought first-round series.",127,7,Sports
The Washington Post,2025-05-04 07:24:37,"New: I wrote about Emily, who has streamed her life 24/7 for three years. No sick days, no vacations, no sex - and thousands of strangers who see her as a friend. “They don’t get a break from the constant surveillance … Is it any wonder these people burn out?” www.washingtonpost.com/technology/2...",256,53,Technology
The Washington Post,2025-05-04 19:32:23,"“It’s sad both for the White House and for the president,” Cardinal Anders Arborelius, the bishop of Stockholm, told The Post. “I mean, he makes themselves ridiculous, right?”

@michelleboorstein.bsky.social and Anthony Faiola report from Rome

www.washingtonpost.com/world/2025/0...",114,43,Politics
The Washington Post,2025-05-05 09:05:34,"President Donald Trump said Sunday that he has ordered several agencies to rebuild and reopen Alcatraz, an infamous federal penitentiary that closed in the 1960s and has since become a popular tourist destination.",56,22,Politics
The Washington Post,2025-05-05 08:38:50,"Decades-spanning allegations against Sean “Diddy” Combs tie back to key moments in the hip-hop mogul’s life and career.

Here are the moments in Combs’s life and career that are referenced in the federal indictment and the mounting lawsuits against him.",47,14,Entertainment News
The Washington Post,2025-05-05 08:07:13,"As Catholic cardinals prepare to choose a successor to Pope Francis, church leaders, politicians and pundits blasted President Donald Trump on Sunday for sharing an AI-generated image of himself on a throne in the cassock and miter of the pontiff. wapo.st/3YXM4e3",219,47,Politics
The Washington Post,2025-05-05 07:32:09,"Arts organizations across the country saw their grants pulled with little explanation, while a proposed federal budget sought to eliminate the arts funding agency altogether.",1717,797,Arts and Culture
The Washington Post,2025-05-05 07:08:11,"Washington will host the NFL draft in the spring of 2027, two people familiar with the planning said Sunday night.

The draft is expected to be held on the National Mall, according to those people, who spoke on the condition of anonymity.",45,18,Sports
The Washington Post,2025-05-04 16:53:48,"Of the small handful of papal contenders, an even smaller subset tends flocks in countries at war. Pierbattista Pizzaballa, the Latin Patriarch of Jerusalem, is among them.",249,45,Religion
The Washington Post,2025-05-04 16:37:03,"Meme coin enthusiasts acknowledge the silliness and risks of meme coins. But for a generation that can feel excluded from traditional paths to economic independence, betting on a meme coin payday can seem like a reasonable shot at the American Dream.",184,32,Finance
The Washington Post,2025-05-04 16:27:07,"Brazilian authorities “discreetly and precisely” targeted an online hate crime network that could have carried out an attack with explosives on a Lady Gaga concert in Rio de Janeiro on Saturday, a free event that brought, by some estimates, some 2.5 million people to Copacabana Beach.",2100,339,Crime
The Washington Post,2025-05-04 15:58:41,"A lonely young woman in Texas has streamed every second of her life for three years and counting. Is this life, or a performance of one?",72,15,Lifestyle
The Washington Post,2025-05-04 15:34:41,"Russian communities are facing a surge in crimes from both returning veterans and criminals using the war to get out of jail. But in Vladimir Putin’s new Russia, soldiers are the new heroes, and tough wartime censorship laws leave little room to criticize them.",3732,1149,Crime
The Washington Post,2025-05-04 15:13:00,"The study did not specify what amount of cinnamon equates to overconsumption but noted that while limited consumption could have health benefits, prolonged use might raise the risk of drug interactions.",147,32,Health
The Washington Post,2025-05-04 14:56:24,"Even U.S. allies locked in national security disputes with Beijing, like the Philippines, are finding it impossible to resist China’s green energy infrastructure.",169,58,International Relations
The Washington Post,2025-05-04 14:33:43,Representatives of the Derby champion are “in discussions about” whether he will compete for the second leg of the Triple Crown later this month.,60,8,Sports
The Washington Post,2025-05-04 13:48:10,"Justice Department lawyers defending the Trump administration’s policies are encountering mounting criticism and frustration from federal judges, a sign of deepening tension between the executive branch and courts weighing its aggressive uses of power.",586,155,Politics
The Washington Post,2025-05-04 13:18:59,"A video of a Minnesota mom appearing to hurl a racist slur at a Black child on a city playground earlier this week has been circulating widely across social media, garnering criticism from many viewers and a half-million dollars in donations from others.",86,25,Local News
The Washington Post,2025-05-04 12:43:31,Karla Flores had a tumor strangling her spinal cord near the base of her skull. Doctors weighed whether they should attempt a high-risk surgery that had never been done before.,430,85,Health
The Washington Post,2025-05-04 12:11:23,"Exclusive: Steven J. Hatfill, a virologist who pushed hydroxychloroquine as a treatment for the coronavirus despite what most researchers said was a lack of scientific evidence, has joined the second Trump administration in a senior role.",168,87,Politics
The Washington Post,2025-05-04 11:20:27,"The plans to expand operations involve seizing more territory in Gaza, which would require more ground troops, a former Israeli military official with knowledge of the plans said.",63,38,Military Operations
The Washington Post,2025-05-04 10:01:00,"EXCLUSIVE Israel is planning to take control of and sharply reduce aid distribution in Gaza as a condition for lifting two-month blockade. It would use private U.S. security contractors Claire Parker Karen DeYoung Gerry Shih @catebrown.bsky.social report

www.washingtonpost.com/world/2025/0...",65,41,World News
The Washington Post,2025-05-04 10:19:02,"Sovereignty held off favorite Journalism on a wet day at Churchill Downs, with Baeza finishing third.",57,8,Sports
The Washington Post,2025-05-04 09:52:40,"President Donald Trump, asked during an interview on NBC News’s “Meet the Press with Kristen Welker,” whether he believes that he needs to uphold the Constitution during his presidency, responded, “I don’t know.”",491,224,Politics
The Washington Post,2025-05-03 15:47:57,President Donald Trump’s budget proposal would eliminate the National Endowment for the Arts and the National Endowment for the Humanities.,195,97,Politics
The Washington Post,2025-05-03 14:41:44,"Breaking news: Legendary investor Warren Buffett said Saturday that he plans to step down from his role leading Berkshire Hathaway.

Warren, 94, serves as the conglomerate’s chairman and chief executive.",480,62,Business
The Washington Post,2025-05-03 12:23:14,"An uncommon atmospheric phenomenon known as an omega block will bring days of rain and thunderstorms to the Eastern Seaboard, starting on Saturday and lasting until Wednesday or Thursday.",79,16,Weather
The Washington Post,2025-05-03 11:52:02,A growing number of cases — including a 2-year-old kept in U.S. custody after her mother was deported to Venezuela — reignites fears of child separation policies.,265,100,Immigration
The Washington Post,2025-05-03 11:29:45,Exclusive: Michael Waltz engaged in intense coordination with Israeli Prime Minister Benjamin Netanyahu about military options against Iran ahead of an Oval Office meeting between the Israeli leader and President Donald Trump.,85,38,Politics
The Washington Post,2025-05-02 21:55:47,Two airliners abandoned landing attempts at Washington’s Reagan National Airport on Thursday afternoon when an Army Black Hawk took a “scenic route” near the flight path and circled the Pentagon before landing at a military heliport.,6117,2333,Aviation News
The Washington Post,2025-05-02 20:30:07,The White House confirmed Friday that President Donald Trump intends to host a military parade this summer to commemorate the U.S. Army’s 250th birthday.,75,25,Politics
The Washington Post,2025-05-02 18:48:54,The stock market rallied Friday after a stronger-than-expected jobs report eased concerns that President Donald Trump’s sweeping tariffs could tank the U.S. economy.,48,10,Business
The Washington Post,2025-05-02 17:57:51,"Tracking Trump, Day 103:

• White House proposes big budget cuts
• Trump planning CIA downsizing
• Executive order targeting PBS and NPR

Plus more to know for May 2: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",34,9,Politics
The Washington Post,2025-05-02 17:38:14,"The Trump administration is proposing major cuts to federal government spending in its 2026 budget request, which was released Friday by the White House.

Here’s how the Trump administration’s budget request looks for key agencies.",39,19,Politics
The Washington Post,2025-05-02 16:42:38,"Exclusive: The Trump administration is planning significant personnel cuts at the Central Intelligence Agency and other major U.S. spy units, downsizing the government’s most sensitive national security agencies, according to people familiar with the plans.",232,121,National Security
The Washington Post,2025-05-02 14:46:17,"Attorneys at a court hearing Friday said that they’ve reached a settlement in principle for the U.S. government to pay the family of Ashli Babbitt, a Trump supporter fatally shot by police on Jan. 6, 2021, as she raised herself into the opening of a broken glass door pane inside the U.S. Capitol.",50,17,Legal News
The Washington Post,2025-05-02 13:49:31,"College decision day — the May 1 deadline at many schools across the country — coincided with a time of head-spinning upheaval, reversals and uncertainty in the first months of the Trump administration. 

Some students are turning down U.S. colleges for overseas options.",120,32,Education
The Washington Post,2025-05-02 12:39:49,"Elon Musk’s embrace of Trump and right-wing politics has turned off many Democrats and independents, hurting his car company and his personal brand.",154,32,Politics
The Washington Post,2025-05-02 11:55:40,"Reggie is a 3-foot-3 Great Dane. Pearl is a 3½-inch Chihuahua. 

The two record-holding dogs met eye-to-eye.

Despite the odd-looking pairing, they have a lot in common. wapo.st/44VpqH9",332,31,Lifestyle
The Washington Post,2025-05-02 11:24:25,"Breaking news: The White House released a partial budget proposal Friday calling for $163 billion in cuts to federal spending in the next fiscal year, pushing reductions to health care, education and many other government programs while boosting spending on defense and homeland security.",96,55,Politics
The Washington Post,2025-05-02 11:01:38,"President Donald Trump said he will rename Veterans Day as “Victory Day for World War I” as a way for the country to celebrate its military victories.

However, only Congress has the authority to create or change a federal holiday.",168,40,Politics
The Washington Post,2025-05-02 10:32:19,"Jesús Rodríguez, a Venezuelan national, was legally living in the U.S. under a humanitarian parole program that the Trump administration announced would end early. 

Without a clear path to stay legally, he decided to leave the United States, separated from his wife and 6-year-old daughter.",132,40,Immigration
The Washington Post,2025-05-02 09:49:15,"President Donald Trump’s mixed message about a third term makes it hard to know how much he is seriously toying with the idea, which most legal scholars say is expressly forbidden by the Constitution.",88,28,Politics
The Washington Post,2025-05-02 08:59:33,"“Mr. Rodríguez, we’re going to miss you,” a girl told the teacher after singing.
 “I’m going to miss you, too,” he said, fighting back tears of his own.
www.washingtonpost.com/immigration/...",1933,617,Education
The Washington Post,2025-05-02 09:16:37,"“Monty Python and the Holy Grail” turns 50 so I decided to write about it, an exercise as misguided as Arthur’s search for the grail itself. And I still don’t know the airspeed velocity of an unladen swallow!

www.washingtonpost.com/entertainmen...",89,21,Entertainment
